X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
213,1,22  1  299243441197 38883339898 5 2 5 298 5 5 9 5 58  8  98989898989898989898989888311113312,NA,1 2,221222 21 2      3 399999944414444323734512,CA,0130028030024480219P,1,NA,6.904
213,1,12  332,NA,NA,999999 999                          847 14,CA,0130028030024480219P,1,NA,1.124
213,1,12  1  932241113  938111111 8 1 5 6 8 6 4 7 8 8 5 72  2   4 6 3 5 5 4 5 4 1 3 1 342432393331 4,NA,9,221122 21 2      4 311111148488884313181142,CA,0130028030024480219P,1,NA,1.004
213,1,12  322,NA,NA,999999 999                          351 51,CA,0130028030024480119P,1,NA,6.964
213,1,12  2  211143249 1723822833979797 597979797 8 8 8101981 4979797 2109797979797979743421122122,NA,2,222222 21 2      3 111111144444444222655522,CA,0130028030024480119P,1,NA,15.254
213,1,22  31 3311111111 421333112 7 7 7 5 7 7 7 7 7 7 7 72  1 4 5 9 4 5 6 5 9 2 2 2 1 144411112332,NA,2,222122 11 1      131111111434414441 6183412,CA,0130028030024480119P,1,NA,2.194
213,1,11  2  9319999911 42222332297 5 3 1 29797 5 5 7 4 32  1 498989898989898989898989832421112122,NA,118,999121911 19     3 111111144442424329749512,CA,0130028030024480119P,1,NA,3.394
213,2,122 31 122121443  411323332 8 6 6 8 4 5 3 3 3 3 2 12  1 4 2 2 2 2 5 5 5 4 5 2 5 211122222222,NA,2,211111 11 2      4 1111111111112241 23615211,CA,0130028030024480119P,1,3,13.514
213,1,22  1  2322222412 93323312310 5 1 3 3 1 1 1 1 110 12  2   310 1 2 3 1 5 1 5 3 1 311111123122,NA,1 4,111121 11 1      4 211221144441444222188522,CA,0130028030024480119P,1,NA,5.874
213,1,22  2  231132323  423332133 5 3 5 910 5 4 3 7 6 6 61 51 4 4 3 4 7 5 3 4 4 6 6 5 544413121131 5,NA,2,121222 21 2      4 9111111444444443131884411,CA,0130028030024480119P,1,NA,1.224
213,1,12  2  211242439  22381312397 997 1 9979797 397 5971 51 49710 3 5 59797 5 5 7 59722111321112,NA,1 2,999999 99 1      5 321211144441444215681512,CA,0130028030024480119P,1,NA,5.704
213,1,12  2  121144119  2238131839898 6 8 69898 7 8 898 72  2  97 9 2 197 3 3 5 81097 833311131122,NA,116,221111 11 1      112111111333323343163065111,CA,0130028030024480119P,1,NA,5.154
213,1,12  1  2212222211 922222313 8 8 4 6 6 5 5 8 7 7 4 71 21 1 8 6 7 4 4 697 7 7 7 5 531311123211 5,NA,1 5,911191 11 2      11211111144432344422373512,CA,0130028030024480119P,1,NA,10.154
213,1,22  2  9211433312 423223323 3 3 3 3 3 3 3 3 3 3 3 32  2   697 1 5 59797 5 6 397 632221111232,NA,2,222922 2221      143111111442414342263635111,CA,0130028030024480119P,1,NA,4.004
213,2,222 1  232332252  433222323 7 5 3 2 5 3 7 5 3 3 3 32  1 5 5 797 2 2 2 5 5 6 6 4 322412133312,NA,2,221112 11 2      14311111142242324225209522,CA,0130028030024480119P,1,2,2.974
213,1,12  332,NA,NA,999999 999                          332 24,CA,0130028030024480119P,1,NA,1.044
213,1,11  2  3312122211 422322118 7 3 6 5 6 4 5 7 6 7 5 62  2   3 6 3 2 2 2 4 3 3 397 313421113122,NA,119,111121111 111212111411111144444444315409522,CA,0130028030024480119P,1,NA,5.554
214,3,21 11  231134151397 3331313 1 4 1 1 7 6 1 9 7 6 2 41982   1 6 7 8 1 1 6 7 6 8 6 833421231332,NA,2,112121121 29     22391111222223211214343142,TX,1090086230081920117C,1,3,1.513
214,1,22  1  2212222211 422223323 1 5 1 1 1 1 1 1 1 1 1 58  1 1 6 598 497989897979797971111111112112,NA,2,221111 11 2      3 222222241311424223829512,TX,1090086230081920117C,1,NA,16.063
214,2,222 2  292222221113128288189898 297989797 69899 1 52  112 7 198 9 1 1 1 9 398 3 184421131212,NA,112 4,221212 22 2      5 3111111434444442228815211,TX,1090086230081920117C,1,3,25.003
214,1,21  1  33334444111713322128 8 8 6 9 9 2 6 9 910 7 51101 410 4 110 8 8 6 71010 81024311112212,NA,2,121111211 12     143111111444414442233845211,TX,1090086230081920117C,1,NA,8.363
215,1,12  1  231111113  433333333 9 5 5 7 5 5 6 5 9 898 52  2   2 9 2 2 5 3 1 1 1 1 1 144431111222,NA,9,222222 11 1      232111111444334442231825211,PA,0110045040046160112E,1,NA,1.721
215,1,22  1  312232323 97 222212210 3101010 110 4 110 1102  1 910 1 11010 1101010 1 11034121131112,NA,2,121111 11 1      13422222211331114222351212,PA,0110045040046160112E,1,NA,25.001
215,1,22  2  913231431198 9881111 2 1 2 1 9 1 8 8 1 8 1 79  2   2 1 1 1 9 1 2 7 1 8 1 118823229212,NA,118,212911 29 2      13921221211821181324699512,PA,0110045040046160112E,1,NA,14.241
215,1,21  2  2311444111 423332333 5 5 4 9 4 5 1 5 8 8 5 51 91 7 597979797 59797 897979744411132111 1 7,4,118,211121221 22     243111111442414142132691111,PA,0110045040046160112E,1,NA,9.421
215,1,12  31 3213144412 522223333 5 8 8 3 398 410 7 7 5 51121 697979797979797979797979722232333132,NA,2,221122 21 1      3 2999999444414241 7759512,PA,0110045040046160312E,1,NA,9.611
215,1,22  1  222234443 97 3333323 7 7 7 5 6 5 6 6 6 6 6 61 81 4 5 7 6 4 4 4 5 4 6 6 3 644421113332,NA,2,221112 21 1      4 311111144233244125325512,PA,0110045040046160312E,1,NA,24.871
215,1,22  1  33111444131331333133101010101010101010101010112112 510 1 397 3 697 797 5 843211131331 5,NA,2,221212 11 1      3 222222244444444313653512,PA,0110045040046160312E,1,NA,21.401
215,1,21  1  232244443  213232322 4 5 4 4 6 4 4 6 5 5 5 52  2   398 2 4 3 3 3 4 3 397 322191122232,NA,2,121912121 22     4 421222244444444223279512,PA,0110045040046160112E,1,NA,13.761
215,1,22  2  13114444121623333313 6 6 4 4 6 6 698 5 4 6 42  1 9 5 9 3 497 4 397 3 697 623411121132,NA,110,111112 11 1      13211111144343444326387522,PA,0110045040046160112E,1,NA,2.211
215,2,122 2  21111111111621333113 8 8 8 8 8 7 7 8 5 5 8 61 72   1 1 1 1 1 1 1 1 1 1 1 144432333212,NA,112 4,221122 11 1      141111111444414442273755211,PA,0110045040046160112E,1,3,1.241
215,1,12  1  331111443 1531883113 7 6 7 2 4 3 410 8 8 8 92  1 4 8 8 5 3 7 5 297 3 397 724431132131 812,NA,111,222212 12 2      191111111444314342162345411,PA,0110045040046160112E,1,NA,2.401
215,1,12  1  2222222211 212832323 3 1 3 3 3 3 3 3 3 5 3 38  1 2 5 8 3 1 5 5 3 5 510 5 511211122122,NA,1 2,999999 99 2      13211111141411224225264512,PA,0110045040046160112E,1,NA,13.211
216,1,22  1  111214443  92333313397 797 5979797 7 8 897 72  2   3 6 5 4 5 7 5 4 7 8 5 524412121192,NA,2,221112 11 2      3 211111143422214113609512,OH,0350125100131680213E,1,NA,21.222
216,1,22  2  93119444121613133113 7 7 5 59797 7 9 9 9 9 91108  97 7 4 3 3 39797 697979744411111112,NA,9,911212 21 9      24211111144443444327435512,OH,0350125100131680213E,1,NA,11.512
216,1,22  2  211144423 98 2222833101097 8 8979797979797978  8  97 1 199 19797979797979744211111112,NA,2,221112 11 2      3 322222244414444223821512,OH,0350125100131680213E,1,NA,19.902
216,1,22  1  231144443 98 33333339797 5 697979797979710971112  9710 1 197 197 5979799 142321121122,NA,2,121111 11 2      5 322222242331434223501512,OH,0350125100131680113E,1,NA,17.662
216,1,12  2  221124443 10933338339797979797979797979797972  1 6 2 7 2 1 1 1 397 4 797 433321123122,NA,2,222112 22 2      14299999983311444126473512,OH,0350125100130080213E,1,NA,16.362
216,1,11  1  11111111119911111111 1 1 1 1 1 1 1 1 1 1 1 11 11 1 1 1 1 1 1 1 1 1 1 1 1 111111111111 1,NA,1 2,999999999 11 1111111111111111111111116211111,OH,0350125100131680113E,1,NA,25.002
216,1,22  1  291144443  923333333 5 9 1 1 2 2 1 1 5 5 5 52  196 1 7 1 1 1 1 1 1 1 2 2 211111121132,NA,2,222222 2221      14922222244443344313999512,OH,0350125100131680213E,1,NA,18.072
216,1,12  2  2322232412 493333333 3 8 7 4 5 5 4 9 8 5 7 52  1 4 798 4 597 3 498 4 3 5 441111313312,NA,2,222212 91 1      3 211111144442444126729512,OH,0350125100131680213E,1,NA,8.932
216,1,22  1  232944349  313332123 5 5 5 5 59798 5 5 5 5 52  2   3 6 597 397 3 5 5 5 4 433411199212,NA,9,221212 21 2      142111111444424443252735211,OH,0350125100131680113E,1,NA,16.632
217,1,22  2  121333991112332833339898989898989898989898981 92   598 3 1989898 5 710 5 54283331311118,NA,112,911112 21 2      6 999199999999999996255532,IL,0770746480821400133C,1,NA,2.702
217,1,22  2  211224443 1393223333 5 5 1 3 5 1 3 1 1 1 3 12  198 5 8 1 3 3 3979797 597 511111123222,NA,112,122112 11 2      132222222444422433234545111,IL,0770746480827880233C,1,NA,17.662
217,1,21  1  211222243  432222128979797 4 49797 9979797978  1 4 5 5 5 4 3 2 2 7 6 9 6 433321123222,NA,2,211111111 21 492214222211244443444322492512,IL,077074648082    543C,1,NA,23.092
217,1,12  2  132234443  423323133 5 5 1 2 4 1 3 5 1 1 5 22  1 4 8 8 2 5 5 3 6 5 7 7 5 312111113312,NA,2,221122 11 1      14311111144423244223195512,IL,0770746480821400233C,1,NA,8.762
217,1,22  1  133243443  4333333339898989898989898989898988  2  101010 1101010101010101042429331932,NA,2,222222 2222      4 322222244442444326278512,IL,077074648082    543C,1,NA,17.192
218,1,11  1  231144443 99 3333333 7 7 6 7 698 6 5 5 5 6 52  2   7 7 6 6 6 5 6 5 5 5 6 523333393322,NA,2,221112111 29     14311111144444444323506512,MN,3811256761342240224C,1,NA,20.062
218,1,22  1  912295553 96        99 9999999999999999999999  9  99999999999999999999999988299999992,NA,2,222222 2222      3 222222244442444922709512,MN,393108724112    544C,1,NA,25.002
218,1,11  2  132223443 97 233333310 8 8 8 8 6 8 8 8 8 8 88  1 6 8 8 7 7 5 3 7 8 8 8 8 844332199232,NA,2,222122921 22     4 4111111288828842255445111,MN,381125676134    544C,1,NA,25.002
219,1,11  2  1332243312 933323132101010 1 5101010101010 51102   310 8 197 110 1 8 8 2 244411233212,NA,2,221112111 22     12411111144431334323282522,IN,0530835880857800123E,1,NA,7.572
219,1,12  1  132222443  923323333 810 3 4 5 4 5 5 5 5 4 42  1 6 510 4 3 2 3 1 4 5 5 1 431211123322,NA,2,222222 2222      11311111144443444123414512,IN,0510036020032960213C,1,NA,19.642
219,1,21  2  1311344412 923323333 4 5 7 4 5 3 5 7 6 6 6 51 21 6 6 5 4 4 5 4 6 5 6 6 6 544311111112,NA,2,111112111 12     112111111133311331254345111,IN,0911015091032760123E,1,NA,19.572
219,1,22  1  2333433312 492223133 5 6 3 3 5 3 5 7 7 7 5 71121 6 5 7 3 398 3 598 6 798 53122212221112,NA,2,999999 99 2      13321122244222244323412512,IN,0530835880852330133E,1,NA,17.032
219,1,21  2  3322334411 433333323 5 5 5 1 5 5 5 5 5 5 5 52  1 4 5 5 5 5 5 5 5 5 5 5 5 533321131322,NA,2,212922111 22     13321212144414334322389512,IN,0530835880852330133E,1,NA,22.272
219,1,21  1  292224441298 33323839797 5 5 59797 5 8 8 6 88  2  99999999999999999999999944411113311 5,NA,9,211112111 12     4 299999944444444923352512,IN,0510036020032960213C,1,NA,17.032
219,1,22  1  231244143 1433331113979797 597 79797 7 897972  1 4 8 897 3 5 398 5 497979744411133312,NA,118,222212 91 2      3 311111144332344323612512,IN,091101509103    543E,1,NA,21.222
219,1,12  2  212224553 96         2 2 2 1 3 2 2 3 2 2 2 32  2   2 2 3 2 3 2 2 2 2 2 2 322211112122,NA,2,222222 2222      14322222234424442123624512,IN,0911015091032760323E,1,NA,21.422
219,1,22  2  331111113 149338313310 5 5 9 5 5 5 9 9 9 5 52  2   8 5 5 5 5 5 9 8 8 8 5 944433133332,NA,2,111111 11 1      221111111444214443231915211,IN,0510036020032960213C,1,NA,8.752
301,1,21  332,NA,NA,9999999999                          336 54,MD,0190075110078840315E,1,NA,3.253
301,1,11  2  229944449 99 83333339797109710109797979797978  2  99999999999999999999999944439393332,NA,9,221222111 22     19411111144441444322402522,MD,0190075110078840315E,1,NA,25.003
301,1,22  2  311144443 98 3333333 1 6 1 1 1 1 5 198 1 1 12  2   1 1 1 1 1 1 1 1 1 1 1 144433333332,NA,9,221211 11 1      3 211111114141444226759512,MD,0190075110078840315E,1,NA,7.813
301,1,12  1  111211111199 1113111 6 6 6 6 6 6 6 6 6 6 6 62  2   6 9 6 5 6 6 6 6 5 6 6 533321222212,NA,1 9,221111 11 1      13211111144331434125395512,MD,0190075110078840315E,1,NA,20.373
301,1,22  1  1112222211 998833183 9 9 9 9 9 9 1 9 9 9 9 91 22  97 797 4 4 49797 5 4 8 844411111112,NA,2,111111 11 1      3 3111111444414442266735112,MD,0190075110078840315E,1,NA,7.813
301,1,12  1  231224443  123333333 6 5 3 3 5 4 3 5 4 5 3 22  112 3 8 2 2 2 2 2 5 7 7 3 31141111111112,NA,1 5,111121 11 2      243111111484114441243555211,MD,0190075110078840315E,1,NA,7.573
301,1,12  1  12222222111422222222 1 1 1 1 1 1 1 1 1 1 1 12  1 7 1 1 1 1 1 1 1 1 1 1 1 111111111112,NA,1 7 9,999999 99 2      14222222211111111122324512,MD,0190075110078840315E,1,NA,17.433
301,1,22  2  333333119 97 8111811 7 1 1 9 1 7 6 6 1 2 1 88  2   7 7 7 5 7 1 7 4 1 7 4 544431311999,NA,2,112212 22 2      23421911282338211122461212,MD,0190075110078840315E,1,NA,20.163
301,1,22  2  3313344411 123123123 8 8 7 7 7 7 7 7 8 8 7 81 81 7 4 7 3 4 4 3 4 5 5 5 4 44441112921116,NA,1 1 5,111111 11 1      112111111344333443262755111,MD,0190075110078840315E,1,NA,13.903
301,2,122 332,NA,NA,999999 999                          520 52,MD,0190075110078840315E,1,3,2.573
301,1,21  1  231144441297 3333333 797 5 5 5 1 7 7 7 4 7 32  2   69798 598 5 8 5 5 5 79833331113232,NA,9,111112111 19     14311111121111244223453522,MD,0190075110078840315E,1,NA,7.543
301,1,22  2  29111415121721333333 7 4 5 3 5 7 7 6 7 7 5 81962   7 5 7 5 7 7 7 7 4 7 5 684422121131 6,NA,1 1,211111 11 1      19211111144442444117508512,MD,0190075110078840315E,1,NA,9.633
301,1,12  2  219244449 1793333333 8 6 7 797 7 7 7 7 7 6972  1 4 2 8 4 297 3 2 3 5 3 3 244431111222,NA,9,221122 11 2      142111111333414442262245211,MD,0190075110078840315E,1,NA,1.613
301,2,222 2  2112222212 923223133 8 8 8 7 7 7 7 8 8 9 8 7110196 5 7 7 5 5 5 5 6 6 8 6 544499999992,NA,2,221121 11 2      134111111442224422269955212,MD,0190075110078840315E,1,2,1.693
301,1,22  332,NA,NA,999999 999                          730 54,MD,0190075110078840315E,1,NA,4.933
301,1,12  2  131123343 1733233333 5 1 4 3 5 6 5 8 99797 61 21 4 5 1 6 7 5 2 5 8 8 5 6 332211113132,NA,2,222112 21 1      4 211111144441334326657512,MD,6011925110073180135E,1,NA,10.843
301,1,12  2  231234443 1523333333 8 7 6 6 6 6 7 6 6 6 7 62  2   1 9 6 5 5 5 4 2 6 6 5 533413113312,NA,111,211122 22 2      132111111444334442253975211,MD,0190075110078840315E,1,NA,14.363
301,2,222 1  231144449 97 3333333 5 5 5 5 5 5 5 5 5 5 5 52  2   2 3 4 5 4 4 5 5 5 5 5 544433333332,NA,2,221122 12 2      4 911111144444444323279522,MD,0190075110078840315E,1,3,3.433
302,2,122 2  392222222 98 3232328 5 2 1 1 1 3 1 1 1 1 5 11 18   2 6 1 5 1 1 1 1 3 5 5 184411111132,NA,1 7,221222 11 2      232191911442314442223295211,DE,0110045040049160115E,1,3,7.633
302,1,22  1  23912242121833223338 6 5 2 3 1 2 2 5 3 3 4 68  8   5 2 4 3 3 6 1 9 8 9 9 921211193112,NA,2,121212 11 2      3 3212121444224411137815111,DE,023162576163    535E,1,NA,24.133
302,3,21 21  9333114512 431111111 8 8 9 8 8 9 8 9 9 8 9 81101 4 110 3 1 1 3 4 8 4 6 5 644412111111 416,NA,118,121112211 11183334 4111111333313441132422411,DE,0110045040049160115E,1,1,1.393
302,1,11  1  3333334411 432332312 5 7 5 7 7 4 7 797 4 7 51961 7 5 6 5 6 6 4 4 4 4 4 6 522221111112,NA,1 4 6,111111111 11 6131112111111444414441234535211,DE,0110045040042190135E,1,NA,10.123
302,1,22  2  231334443  923333333 5 7 6 5 5 6 5 8 5 6 3 42  1 6 4 7 5 3 5 3 4 6 3 5 3 533212111211 2,NA,1 8,221122 11 1      232222222444424412254625111,DE,0110045040049160215E,1,NA,24.613
303,1,21  1  2322444412 423222332 5 5 5 5 5 5 5 5 5 5 5 52  1 4 2 5 2 2 5 2 497 6 697 422411123132,NA,2,211122111 21 4323133111111442214443232435111,CO,2410217510182080328M,1,NA,22.584
303,1,22  1  291144449  493888888 8 8 710979710 7979797978  1 6 5 7 5 5 5 1 7 5 597979844421131132,NA,2,222222 11 2      3 311111144448344325702542,CO,2410217510182080128M,1,NA,3.844
303,1,22  2  1113224911 498818131 598989898989898989898988  8   5 7 5 5 5 4 4 4 4 6 6 433122221122,NA,2,222229 2221      3 221112144418443223749542,CO,2410217510182080128M,1,NA,3.994
303,1,21  2  9133144411 423333333 8 8 8 8 8 8 8 8 8 8 8 88  1 4 3 7 3 3 4 597 8 5 5 3 743433333221 4,NA,1 4,111191111 11 4131132111111444414442232931111,CO,2410217510182080128M,1,NA,19.184
303,1,22  2  2922222211 932222222 4 3 4 3 6 4 6 5 3 3 3 32  2  9797979797 697979797979721211111212,NA,9,111112 11 2      14211111142411244223399512,CO,2410217510182080128M,1,NA,14.434
303,2,212 2  2322949311 912322122 8 8 8 8 8 8 8 8 8 8 8 82  1961010 3 7 210 6 51010 5 211231131321 111,2,11216,111112222 12     11491111144444444225323522,CO,2410217510182080128M,1,2,4.644
303,1,22  2  131194443  421883111 8 8 8 8 8 8 8 8 8 8 8 82  2   5 7 3 7 7979898 5 598 544422231332,NA,1 4 5,211112 11 2      13211111144444444127507512,CO,2410217510182080328M,1,NA,15.184
303,1,12  2  2222222412 4222233321010 5 5 8 810 7 6 6 8 72  1 7 5 5 5 5 5 5 5 5 5 5 5 522211211112,NA,2,222122 11 2      3 211111143421334326599512,CO,2410217510182080328M,1,NA,15.994
303,1,12  2  131143343  333133133 5 7 5 5 7 5 6 6 6 7 7 72  1 6 5 5 5 5 5 5 5 5 5 5 5 542211233121 4,NA,1 812,211111 11 1      112111111444444441232525111,CO,2410217510182080328M,1,NA,11.634
303,1,12  2  2311433411 423223333 5 5 4 49898 398 8 998 9112196 5 59898989898989898989822211123212,NA,2,911121 11 1      3 3222222444414443265895112,CO,2410217510182080328M,1,NA,10.644
303,1,11  1  3291211411 99122811197 9 1 3 7 3 3 7 8 8 7 72  1 6 3 9 1 1 3 1 1 6 5 7 6 64142113213116,NA,9,121912911 29     142111111321414442174765111,CO,2410217510182080328M,1,NA,13.854
303,1,11  1  211331513 97 1322233 2 6 3 1 1 2 6 6 1 7 1 28  1 2 110 3 2 4 1 4 4 2 4 1 523432122329,NA,2,111121912 12     13222122211343221113423512,CO,2410217510182080328M,1,NA,16.644
303,1,22  31 1211222119172328333397 8 5 3 8 597 6 81097 58  1 49710 3 5 8 697 6 6 8979733311132132,NA,1 5,121221 11 1      3 2111111444414442 5551512,CO,2410217510182080128M,1,NA,17.344
303,1,22  1  213222241297 23221229898989798989898989898982  1 6 2 6 2 2 1 1 3 2 2 4 4 312111133321 1 5,NA,2,999999 99 2      134111111142414349273945112,CO,2410217510182080328M,1,NA,14.664
304,1,22  1  122144443 1613332122 9 6 8 8 7 7 7 8 7 7 8 82  8   5 5 1 1 5 1 3 4 9 8 4 123111113312,NA,2,122212 21 9      4 3222222331311241232325111,WV,1031425541399000135E,1,NA,21.523
304,1,22  2  3131944412111333338397 1989898 1 1 7989898978  1 6 6 3 5 8 6 9 8 2 5 5 4 74442933121110,NA,2,121111 21 1      4 391222244444484317574512,WV,2591845971866020135E,1,NA,12.513
304,1,12  2  112222243 9933122222 1 1 1 1 1 1 1 1 1 1 1 12  1 6 1 1 1 1 1 1 1 1 1 1 1 111111111112,NA,2,112122 12 2      11412212121111222223621512,WV,2570555640563400125E,1,NA,25.003
304,1,12  1  23312444131733333113 7 9 7 7 7 7 7 7 7 7 7 7196196 7 8 4 5 5 59898 6 798 523412133229,NA,111,111112 11 1      143111111443312443232625111,WV,029017508019    535E,1,NA,11.073
304,1,22  2  3191444413 923223322 8 8 6 6 7 6 6 8 8 8 6 62  2   6 8 6 3 5 2 4 5 4 6 5 422212112122,NA,2,121112 11 1      11211111134322234324275512,WV,2570555640561480225E,1,NA,23.313
304,1,12  1  212234443  923333333 5 6 4 5 5 5 5 5 5 5 5 52  1 4 5 6 5 3 5 5 5 5 4 5 5 744421123132,NA,2,222112 22 2      113111111421213443253855111,WV,257055564056    545E,1,NA,25.003
305,1,22  1  1332439912 723333313 5 598 6 5 8 5989898 1 52  2   1 198 198 1 198 5 5989844421231222,NA,9,121121 11 1      6 3111111222414241151883411,FL,1270155280165000115E,1,NA,1.003
305,1,22  2  932134313  711822328 5 5 5 5 5 5 5 5 5 5 5 51 41 697979797979797979797979711111131312,NA,1 6 4,111112 11 1      293222222444383442226045211,FL,1270155280165000215E,1,NA,25.003
305,2,122 2  1322222111 993922222 8 8 3 5 5 2 8 8 8 8 8 61101 6 8 7 5 4 5 2 5 6 8 8 79841411112212,NA,1 7 6,111111 11 1      19211111144444444225273522,FL,1270155280165000115E,1,2,3.103
305,1,12  31 999924399  732822328 5 5 5 5 1 5 397979797972  1 698989898989898989898989844411313111 6,NA,1 6,111212 12 1      143111111344444444 24583411,FL,1270155280165000115E,1,NA,1.973
305,1,12  31 1112222211 722223322 2 8 8 2 2 3 1 810 9 8 81 91 7 5 8 5 4 6 6 6 5 3 4 4 342411131111 8,NA,2,122222 22 1      131111111111111141 7519542,FL,1270155280165000115E,1,NA,1.283
305,1,22  31 3311433311 723223123 4 5 3 3 3 2 4 3 3 3 3 59  9   7 8 4 3 5 5 4 4 4 497 742411233232,NA,1 6,211121 11 2      193111111444314443 7254532,FL,1270155280165000115E,1,NA,1.343
305,1,12  2  211134443  92383383397 8 2 5 897 5 5 7 797 51 22   2 7 2 2 5 2 2 3 4 5 2 44321332121116,NA,2,121121 11 1      3 321111122211234326656512,FL,127015528016    535E,1,NA,7.213
305,3,12 1332,NA,NA,999999 999                          220 14,FL,1270155280165000215E,1,3,1.723
305,1,22  322,NA,NA,999999 999                          624 11,FL,1270155280165000115E,1,NA,1.963
305,1,12  2  331144443 97 13333331098989810 11098989898981 68  1098 19810 110989898989844431193392,NA,2,121112 11 2      5 3111111928448442224115211,FL,1270155280165000115E,1,NA,11.583
305,2,122 2  2311411111 7133233121097109710101010971010102  2   110 1 1 1 5 1 197 8 8 144431131132,NA,1 6 5,999999 99 1      114111111444434443252435211,FL,1270155280165000115E,1,1,11.543
305,1,21  31 1311242413 733323333 5 7 6 6 7 7 7 7 7 7 7 52  1 6 8 7 7 6 7 8 7 7 7 7 8 744411212112,NA,2,221221111 22     4 2222222444444441 33743111,FL,1270155280165000115E,1,NA,6.133
305,1,22  2  2192222211 93822833397 6 1 1 4 3 39797 8 5 22  1 6 197 1 2 2 4 29797 4 3 233211933132,NA,2,221129 99 2      3 211111144421444316709512,FL,1270155280165000115E,1,NA,3.193
305,1,12  322,NA,NA,999999 999                          331 31,FL,1270155280165000115E,1,NA,2.273
305,1,21  2  113222551196         5 7 5 4 597 4 59797 7971 61 5 79797 597 59797979797 644231112292,NA,2,121191211 12     14219999942442444115395412,FL,1270155280165000215E,1,NA,7.163
